place,1st_humidity,2nd_humidity,3rd_humidity,4th_humidity,5th_humidity,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,Fenophase,sugar_percent,acid_percent,fenols_percent,Alkans_percent,latitude,longitude,EVI,Previous_stage_success,temperature_forecast-1 day,temperature_forecast-2 day,temperature_forecast-3 day,temperature_forecast-4 day,temperature_forecast-5 day,is_rain_1 day,is_rain_2 day,is_rain_3 day,is_rain_4 day,is_rain_5 day,density,output
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8942953072447438,0.91,25,23,28,29,27,0,1,1,1,0,6267,55.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7924988820853933,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5227832799459011,0.88,25,23,28,29,27,0,1,1,1,0,6000,21.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8438366703558138,0.72,25,23,28,33,27,0,1,1,1,0,6233,41.0
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8797411993091626,0.89,25,23,28,29,27,0,1,1,1,0,6300,76.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5365437397508117,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8983704024354463,0.89,25,23,28,29,27,0,1,1,1,0,6300,77.0
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8071722796121238,0.8,25,23,28,29,27,0,1,1,1,0,6200,84.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7845249034647979,0.72,25,23,28,29,27,0,1,1,1,0,6233,36.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5579032024622339,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8516047366837066,0.74,25,23,24,29,27,0,1,1,1,0,6267,53.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8382918741560729,0.72,25,23,28,33,27,0,1,1,1,0,6233,42.0
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9039950469552788,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8171919627273051,0.8,25,23,28,29,27,0,1,1,1,0,6200,88.0
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9272659434829814,0.72,25,23,28,29,27,0,1,1,1,0,6033,72.0
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7801979377629283,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8972941698050485,0.91,25,23,28,29,27,0,1,1,1,0,6267,59.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8892258697839073,0.66,25,23,28,29,27,0,1,1,1,0,6000,28.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6525717855308876,0.55,25,23,28,29,27,0,1,1,1,0,6000,33.0
2,80,80,83.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9534401503319788,0.72,25,23,28,29,27,0,1,1,1,0,6033,75.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.892601007056815,0.91,25,23,28,29,27,0,1,1,1,0,6267,58.0
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9010052009061967,0.72,25,23,28,29,27,0,1,1,1,0,6033,68.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8887057900714318,0.91,25,23,28,29,27,0,1,1,1,0,6267,52.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.86528471646855,0.74,25,23,24,29,27,0,1,1,1,0,6267,54.0
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8850516368596485,0.66,25,23,28,29,27,0,1,1,1,0,6000,31.0
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5511788258907199,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8333305692545804,0.72,25,23,28,33,27,0,1,1,1,0,6233,41.0
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8761560146984256,0.84,25,23,28,29,27,0,1,1,1,0,6300,78.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.560839355756861,0.88,25,23,28,29,27,0,1,1,1,0,6000,23.0
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8356024024298115,0.88,25,23,28,29,27,0,1,1,1,0,6133,65.0
3,80,80,76.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8091103592868201,0.55,25,23,28,29,27,0,1,1,1,0,6067,49.0
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.870053026051919,0.55,25,23,28,29,27,0,1,1,1,0,6067,54.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7960887650367031,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
3,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8187988836301785,0.55,25,23,28,29,27,0,1,1,1,0,6067,47.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.831356080353529,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
7,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7855794556326157,0.8,25,23,28,29,27,0,1,1,1,0,6200,80.0
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7836836073963763,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
3,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8191985274238607,0.55,25,23,28,29,27,0,1,1,1,0,6067,47.0
8,80,80,76.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7790762121833368,0.78,23,23,28,29,27,0,1,1,1,0,6233,39.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8530643374422658,0.72,25,23,28,29,27,0,1,1,1,0,6233,45.0
9,80,75,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8953140904810764,0.91,25,23,28,29,27,0,1,1,1,0,6267,60.0
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6408240807876278,0.55,25,23,28,29,27,0,1,1,1,0,6000,31.0
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9321287013846633,0.91,25,23,28,29,27,0,1,1,1,0,6267,59.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6505337075127541,0.55,25,23,28,29,27,0,1,1,1,0,6000,31.0
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9162318771683243,0.55,25,23,28,29,27,0,1,1,1,0,6000,31.0
1,80,80,76.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8395454272246397,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8910871089832576,0.89,25,23,28,29,27,0,1,1,1,0,6300,81.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8347993159269986,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8553992338418558,0.72,25,23,28,29,27,0,1,1,1,0,6233,41.0
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8602315564305163,0.84,25,23,28,29,27,0,1,1,1,0,6300,78.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9067304607690351,0.66,25,23,28,29,27,0,1,1,1,0,6000,31.0
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.852951519468236,0.89,25,23,28,29,27,0,1,1,1,0,6300,76.0
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9095064350061973,0.72,25,23,28,29,27,0,1,1,1,0,6033,70.0
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8096636650272835,0.78,23,23,28,29,27,0,1,1,1,0,6233,40.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.882834498398736,0.84,25,23,28,29,27,0,1,1,1,0,6300,76.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7914124360435885,0.72,25,23,28,33,27,0,1,1,1,0,6233,39.0
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8493659831656234,0.88,25,23,28,29,27,0,1,1,1,0,6000,53.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8649131171899503,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
9,80,75,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7356938856472465,0.91,25,23,28,29,27,0,1,1,1,0,6267,50.0
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7939615593335041,0.79,25,23,28,29,27,0,1,1,1,0,6100,33.0
6,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8372167710836589,0.6,25,23,28,29,27,0,1,1,1,0,6167,29.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5361219327528274,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9220137479664416,0.91,25,23,28,29,27,0,1,1,1,0,6267,58.0
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.818088900747571,0.6,25,23,28,29,27,0,1,1,1,0,6167,28.0
5,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7992238739675832,0.88,25,23,28,29,27,0,1,1,1,0,6133,64.0
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7428364847296098,0.91,25,23,28,29,27,0,1,1,1,0,6267,51.0
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7765264812977425,0.8,25,23,28,29,27,0,1,1,1,0,6200,80.0
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8046878510796099,0.78,23,23,28,29,27,0,1,1,1,0,6233,40.0
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8108854736281782,0.8,25,23,28,29,27,0,1,1,1,0,6200,87.0
3,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8413538466725696,0.55,25,23,28,29,27,0,1,1,1,0,6067,49.0
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7795588052278104,0.72,25,23,28,29,27,0,1,1,1,0,6233,40.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.91213005384114,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6878198838658895,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9074628297687637,0.88,25,23,28,29,27,0,1,1,1,0,6000,61.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9705698688984052,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9368502796021579,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
1,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8644883126537173,0.55,25,23,28,29,27,0,1,1,1,0,6000,28.0
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9033370573703864,0.74,25,23,24,29,27,0,1,1,1,0,6267,56.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7714529086248955,0.8,25,23,28,29,27,0,1,1,1,0,6200,82.0
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8126172917820764,0.8,25,23,28,29,27,0,1,1,1,0,6200,78.0
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8316086224681696,0.78,23,23,28,29,27,0,1,1,1,0,6233,42.0
6,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7620455839271788,0.6,25,23,28,29,27,0,1,1,1,0,6167,26.0
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8230376106872745,0.6,25,23,28,29,27,0,1,1,1,0,6167,28.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5617753976751371,0.88,25,23,28,29,27,0,1,1,1,0,6000,26.0
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7911606375562407,0.88,25,23,28,29,27,0,1,1,1,0,6133,58.0
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8249912579348921,0.6,25,23,28,29,27,0,1,1,1,0,6167,29.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7857572896926797,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.919097075101757,0.91,25,23,28,29,27,0,1,1,1,0,6267,56.0
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8787369241494164,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
7,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8036738826647201,0.8,25,23,28,29,27,0,1,1,1,0,6200,79.0
6,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8340964161507476,0.6,25,23,28,29,27,0,1,1,1,0,6167,29.0
3,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8815617960159825,0.55,25,23,28,29,27,0,1,1,1,0,6067,53.0
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8228066925791806,0.8,25,23,28,29,27,0,1,1,1,0,6200,77.0
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.791669575071948,0.88,25,23,28,29,27,0,1,1,1,0,6133,60.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9266518579530622,0.89,25,23,28,29,27,0,1,1,1,0,6300,77.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7869956307820377,0.72,25,23,28,33,27,0,1,1,1,0,6233,40.0
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9110929710571735,0.55,25,23,28,29,27,0,1,1,1,0,6000,31.0
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8059091259329958,0.72,25,23,28,29,27,0,1,1,1,0,6233,41.0
7,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7643017849329587,0.8,25,23,28,29,27,0,1,1,1,0,6200,75.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8949034146131859,0.66,25,23,28,29,27,0,1,1,1,0,6000,31.0
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.895277753405068,0.72,25,23,28,29,27,0,1,1,1,0,6033,65.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8866649724536815,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8923502921268183,0.91,25,23,28,29,27,0,1,1,1,0,6267,53.0
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.870295313842729,0.91,25,23,28,29,27,0,1,1,1,0,6267,54.0
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7935244258242568,0.78,23,23,28,29,27,0,1,1,1,0,6233,41.0
4,80,80,76.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7794214494620159,0.79,25,23,28,29,27,0,1,1,1,0,6100,31.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9050322664206266,0.91,25,23,28,29,27,0,1,1,1,0,6267,56.0
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7763246855708557,0.88,25,23,28,29,27,0,1,1,1,0,6133,56.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8960734292438897,0.74,25,23,24,29,27,0,1,1,1,0,6267,60.0
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6425511081786488,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
2,80,80,84.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9608088212512363,0.72,25,23,28,29,27,0,1,1,1,0,6033,76.0
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9126701432110814,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.753786948912552,0.91,25,23,28,29,27,0,1,1,1,0,6267,51.0
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.832940451827191,0.88,25,23,28,29,27,0,1,1,1,0,6133,66.0
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9169887965151677,0.89,25,23,28,29,27,0,1,1,1,0,6300,72.0
7,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8389250491291529,0.8,25,23,28,29,27,0,1,1,1,0,6200,84.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6664574391318152,0.55,25,23,28,29,27,0,1,1,1,0,6000,35.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7665572587714929,0.8,25,23,28,29,27,0,1,1,1,0,6200,80.0
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8320406527719633,0.78,23,23,28,29,27,0,1,1,1,0,6233,42.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5467489064123059,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8110680461936346,0.8,25,23,28,29,27,0,1,1,1,0,6200,80.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9218716909217959,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9738098809975512,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9518119686489425,0.91,25,23,28,29,27,0,1,1,1,0,6267,61.0
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7968524260642084,0.79,25,23,28,29,27,0,1,1,1,0,6100,32.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7862284769672048,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8918972230515005,0.72,25,23,28,29,27,0,1,1,1,0,6033,70.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7946825147226904,0.91,25,23,28,29,27,0,1,1,1,0,6267,50.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8955447278641465,0.66,25,23,28,29,27,0,1,1,1,0,6000,31.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8311558820718083,0.72,25,23,28,33,27,0,1,1,1,0,6233,41.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8713577958896294,0.74,25,23,24,29,27,0,1,1,1,0,6267,53.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5442027104616175,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7944378041472238,0.88,25,23,28,29,27,0,1,1,1,0,6133,65.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8181304065122728,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9057895464966178,0.66,25,23,28,29,27,0,1,1,1,0,6000,32.0
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9223492605760807,0.88,25,23,28,29,27,0,1,1,1,0,6000,60.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8867615585051332,0.84,25,23,28,29,27,0,1,1,1,0,6300,86.0
8,80,80,83.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8555770073133925,0.78,23,23,28,29,27,0,1,1,1,0,6233,43.0
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8416890174620045,0.84,25,23,28,29,27,0,1,1,1,0,6300,82.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8174407702015568,0.72,25,23,28,33,27,0,1,1,1,0,6233,41.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8368621025022565,0.72,25,23,28,33,27,0,1,1,1,0,6233,42.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8546197381002053,0.72,25,23,28,29,27,0,1,1,1,0,6233,41.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6363716211172377,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8333605584253116,0.55,25,23,28,29,27,0,1,1,1,0,6067,48.0
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7422220070337464,0.91,25,23,28,29,27,0,1,1,1,0,6267,53.0
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8898567506364321,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.804116681744778,0.72,25,23,28,29,27,0,1,1,1,0,6233,37.0
