place,humidity_1,humidity_2,humidity_3,humidity_4,humidity_5,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,fenophase,sugar_percent,acid_percent,fenols_percent,alkans_percent,latitude,longitude,evi,previous_stage_success,temperature_forecast_1,temperature_forecast_2,temperature_forecast_3,temperature_forecast_4,temperature_forecast_5,rain_1,rain_2,rain_3,rain_4, rain_5,density,output
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6293718590510374,0.55,25,23,28,29,27,0,1,1,1,0,6000,22.886249420037725
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9055005621207494,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.18809437153491
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9357107622759429,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.782383533848197
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9152027064531351,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.40436001752944
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5657502753232957,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.9074278017256
9,80,75,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9834654331301962,0.91,25,23,28,29,27,0,1,1,1,0,6267,38.045084453779396
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9034287339116067,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.685891061932686
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5500585495399398,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.74507774369924
8,80,80,83.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8542947090706902,0.78,23,23,28,29,27,0,1,1,1,0,6233,15.153786413670733
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7859566070430591,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.94158061273715
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9160110767315293,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.245530068624063
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9135828200463455,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.45851834775928
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8247218508020049,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.143958865914783
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8652501649737923,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.312791777188046
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8118348390343183,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.400617987304937
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8422065223802901,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.67702812135031
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8740407087805478,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.388263289635272
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9490387193062767,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.23508137503836
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8243454147672209,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.116584298632755
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7833210404107152,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.04495165316559
7,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8250115060342367,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.75047070140056
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8929856244548343,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.743480458528143
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.838572559124941,0.84,25,23,28,29,27,0,1,1,1,0,6300,49.32779759558477
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8053983852086568,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.1619515562597
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5606962853070405,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.53305817089189
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8555904625930685,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.190733429645867
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8487048846114574,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.054632099538003
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8827886662890987,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.98482982400534
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.814578129800195,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.87437130024842
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5233763796816795,0.88,25,23,28,29,27,0,1,1,1,0,6000,38.76862071716144
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7975882821292891,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.480704098117677
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8842142549348436,0.89,25,23,28,29,27,0,1,1,1,0,6300,47.86859602813762
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5561353078737864,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.19520799065084
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9120269593335195,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.37428891182488
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7685319705822247,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.43994425109098
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8123886002598343,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.410440802835154
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.553650828696845,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.011172496062585
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8481281531950128,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.284963425465296
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8122687229119075,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.820860652836885
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.87576081001816,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.802492284936996
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8225885271969542,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.65134883987537
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.909267031409798,0.72,25,23,28,29,27,0,1,1,1,0,6033,42.22880481843921
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7942406093830504,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.08852522187225
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9032523557442972,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.67990019511098
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8844994236217792,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.58436419290836
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6312080338738679,0.55,25,23,28,29,27,0,1,1,1,0,6000,22.953019413595193
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9083200808449656,0.72,25,23,28,29,27,0,1,1,1,0,6033,42.18482588904482
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8784931113897495,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.838926860391084
2,80,80,83.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9600303319259874,0.72,25,23,28,29,27,0,1,1,1,0,6033,44.586388933321516
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.890154514874372,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.235018487241398
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8495275131771788,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.328332019953912
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8573658089680385,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.07560891815072
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5313877772204901,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.36205757188816
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8009512595744297,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.558626746236786
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8187763059799837,0.84,25,23,28,29,27,0,1,1,1,0,6300,48.16331211646963
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5548487133972407,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.099904696091905
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8320810186100405,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.48718148954152
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8730948932198381,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.787943415735654
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8697710254119018,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.674540866994295
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8418211727579329,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.585446098383567
3,80,80,84.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8908749833651058,0.55,25,23,28,29,27,0,1,1,1,0,6067,30.394558255985963
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8350305499959185,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.812071840282325
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7764576153888125,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.764175174996844
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8300733589054164,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.270260848681907
3,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8390723837797766,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.62717544660414
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8222918808534798,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.586108751281195
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7931665552852774,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.28007831253183
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9466183543908482,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.61966554703479
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6688679381556807,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.322470478388386
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9408393261481247,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.396105460275656
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6418074808037835,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.338453847410307
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8800585314697468,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.000399078202818
1,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8651418299742529,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.898694295278997
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8480826275638118,0.89,25,23,28,29,27,0,1,1,1,0,6300,45.91254265667216
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8013176069595532,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.214059546954338
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8520332723728442,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.113672237212269
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8735852588182277,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.3873681657781
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8395218530830292,0.66,25,23,28,29,27,0,1,1,1,0,6000,15.741034745306797
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8661273358254206,0.89,25,23,28,29,27,0,1,1,1,0,6300,46.88942676072248
2,80,80,82.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9375905266124186,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.54422406203917
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8374694556263401,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.85533402441397
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8590630486494116,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.53312050878892
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8520883472172561,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.743510484302277
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9030672471890268,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.07472401676147
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8839217793772945,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.573533363324273
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7731878675202615,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.559929504802078
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7854329755318863,0.79,25,23,28,29,27,0,1,1,1,0,6100,23.94612730280141
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7829152416011539,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.487457248034616
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5572680345164013,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.279113667881575
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.897536654679453,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.485760498602787
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.805527731218496,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.165831936554877
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.790147733270255,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.698780992446295
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7861172194163313,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.98734609640769
7,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7866011540269319,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.17913811928355
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8207592651732735,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.558922663827422
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8136155998890339,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.28427454091499
3,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8214060680305372,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.024442321041857
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8154134185554993,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.876945375879252
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8650261723699955,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.38150835222761
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6530554372981223,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.74747044720445
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8453133921039565,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.383919404843425
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9172601404368773,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.4839512741539
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8675461488652555,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.467101959459214
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8781995558297254,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.987724244293582
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8368183677537465,0.74,25,23,24,29,27,0,1,1,1,0,6267,25.93445354608721
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7777845695431923,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.818459663130565
7,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7961434578047597,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.56950509201286
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8444660281997092,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.979441741901669
6,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7667677937718305,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.003033813154914
6,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8043286611815299,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.1298598354459
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5174244853986679,0.88,25,23,28,29,27,0,1,1,1,0,6000,38.327739659160585
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8145424603179362,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.73918461513079
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.811138334831356,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.334150044940678
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8390218330856114,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.882870653403263
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9327925742324774,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.683264259644574
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9027862672933888,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.1553609133640155
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7672269529862754,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.386557167620328
6,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7649068164583808,0.6,25,23,28,29,27,0,1,1,1,0,6167,22.94720449375142
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8753845972250239,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.86606272885376
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7824586229085917,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.00967093716963
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8285668460704522,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.33730656641654
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.910315266733731,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.28162322460445
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7813781928584711,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.105104468671893
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9021118396705808,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.150762543208506
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8105684995761985,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.378155203125427
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8138527407220117,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.29397575680954
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8797526479473776,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.495362149013328
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8983332684243366,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.72101147820533
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8839517099176629,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.024333803397134
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9352536147317427,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.766856044834405
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9372040011706647,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.83310293686572
8,80,80,78.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7990859704456335,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.174473976862634
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.822806043283165,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.085550100096494
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9382679905836716,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.869242437407415
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8294481942052211,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.374894926821945
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9129090629145274,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.292636247351084
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6603428014384295,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.01246550685198
2,80,80,82.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9402958546358474,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.66986676668458
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8447847082739692,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.7598957382316085
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.799227126845828,0.91,25,23,28,29,27,0,1,1,1,0,6267,26.42073146597783
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8361312993070323,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.6599207336332
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9074114105760541,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.12441752863216
